time,queue
2017-05-21 16:37:01,3
2017-05-21 16:42:01,1
2017-05-21 16:47:01,1
2017-05-21 16:47:02,2
2017-05-21 16:52:01,1
2017-05-21 16:52:02,2
2017-05-21 17:17:01,1
2017-05-21 17:17:02,2
2017-05-21 17:22:00,1
2017-05-21 17:22:01,2
2017-05-21 17:26:00,1
2017-05-21 17:27:00,3
2017-05-21 17:42:00,2
2017-05-21 17:52:01,1
2017-05-21 18:12:01,1
2017-05-21 18:27:00,3
2017-05-21 18:37:01,1
2017-05-21 18:47:01,1
2017-05-21 19:07:01,2
2017-05-21 19:12:01,1
2017-05-21 19:17:00,1
2017-05-21 19:22:01,1
2017-05-21 19:52:03,1
2017-05-21 20:17:00,1
2017-05-21 20:17:01,2
2017-05-21 20:27:01,1
2017-05-21 20:32:01,1
2017-05-21 20:37:01,1
2017-05-21 21:02:01,1
2017-05-21 21:12:01,1
2017-05-21 21:47:00,1
2017-05-21 21:47:01,2
2017-05-21 22:07:00,2
2017-05-22 02:07:01,1
2017-05-22 02:17:01,1
2017-05-22 04:22:00,1
2017-05-22 04:22:01,2
2017-05-22 04:27:00,1
2017-05-22 04:32:01,1
2017-05-22 04:37:00,1
2017-05-22 05:07:00,1
2017-05-22 05:17:01,2
2017-05-22 05:32:00,2
2017-05-22 05:42:00,1
2017-05-22 05:42:01,3
2017-05-22 05:47:01,2
2017-05-22 05:51:00,1
2017-05-22 05:51:01,1
2017-05-22 05:52:00,2
2017-05-22 06:02:01,2
2017-05-22 06:17:01,1
2017-05-22 06:27:01,1
2017-05-22 06:32:00,1
2017-05-22 06:37:01,2
2017-05-22 06:37:02,4
2017-05-22 06:41:01,1
2017-05-22 06:41:02,3
2017-05-22 06:47:00,1
2017-05-22 06:47:02,2
2017-05-22 07:02:00,1
2017-05-22 07:02:01,3
2017-05-22 07:07:01,2
2017-05-22 07:11:01,1
2017-05-22 07:12:00,4
2017-05-22 07:12:01,6
2017-05-22 07:27:01,1
2017-05-22 07:27:02,2
2017-05-22 07:47:01,2
2017-05-22 07:56:03,1
2017-05-22 07:57:00,2
2017-05-22 07:57:01,5
2017-05-22 07:57:02,6
2017-05-22 08:02:02,1
2017-05-22 08:12:00,3
2017-05-22 08:22:01,1
2017-05-22 08:27:02,2
2017-05-22 08:32:01,1
2017-05-22 08:32:02,2
2017-05-22 08:42:01,1
2017-05-22 08:57:02,1
2017-05-22 09:02:01,2
2017-05-22 09:02:02,3
2017-05-22 09:32:02,1
2017-05-22 09:37:00,1
2017-05-22 09:37:01,3
2017-05-22 09:42:01,2
2017-05-22 09:47:01,1
2017-05-22 09:52:02,1
2017-05-22 09:56:01,2
2017-05-22 10:07:02,4
2017-05-22 10:07:03,6
2017-05-22 10:12:00,1
2017-05-22 10:17:01,1
2017-05-22 10:27:01,1
2017-05-22 10:37:01,1
2017-05-22 10:52:00,2
2017-05-22 11:12:01,2
2017-05-22 11:22:01,1
2017-05-22 11:32:00,1
2017-05-22 11:32:01,2
2017-05-22 11:37:00,2
2017-05-22 11:37:01,3
2017-05-22 11:37:02,4
2017-05-22 11:42:01,3
2017-05-22 11:46:00,1
2017-05-22 11:47:01,2
2017-05-22 11:52:00,1
2017-05-22 11:57:01,1
2017-05-22 12:07:00,1
2017-05-22 12:07:02,2
2017-05-22 12:12:02,1
2017-05-22 12:17:02,3
2017-05-22 12:32:00,2
2017-05-22 12:32:01,5
2017-05-22 12:42:01,2
2017-05-22 12:42:03,3
2017-05-22 12:47:03,1
2017-05-22 12:57:01,2
2017-05-22 12:57:02,4
2017-05-22 13:07:00,1
2017-05-22 13:07:01,2
2017-05-22 13:22:01,2
2017-05-22 13:22:02,3
2017-05-22 13:27:01,3
2017-05-22 13:27:02,6
2017-05-22 13:31:00,4
2017-05-22 13:31:01,2
2017-05-22 13:32:02,3
2017-05-22 13:32:03,4
2017-05-22 13:42:01,1
2017-05-22 13:42:02,2
2017-05-22 13:46:01,1
2017-05-22 13:47:00,2
2017-05-22 13:47:02,3
2017-05-22 13:52:01,1
2017-05-22 13:57:01,2
2017-05-22 13:57:03,3
2017-05-22 13:57:04,6
2017-05-22 14:02:02,1
2017-05-22 14:06:02,2
2017-05-22 14:07:00,3
2017-05-22 14:07:01,4
2017-05-22 14:07:02,5
2017-05-22 14:12:00,2
2017-05-22 14:22:01,2
2017-05-22 14:22:02,5
2017-05-22 14:32:00,2
2017-05-22 14:32:01,3
2017-05-22 14:32:02,4
2017-05-22 14:42:01,1
2017-05-22 14:47:00,2
2017-05-22 14:47:01,3
2017-05-22 15:07:01,1
2017-05-22 15:12:01,2
2017-05-22 15:17:00,1
2017-05-22 15:17:01,2
2017-05-22 15:22:01,1
2017-05-22 15:27:01,1
2017-05-22 15:37:00,2
2017-05-22 15:42:00,1
2017-05-22 15:52:01,1
2017-05-22 15:57:01,1
2017-05-22 15:57:02,4
2017-05-22 16:02:01,2
2017-05-22 16:07:02,3
2017-05-22 16:16:01,1
2017-05-22 16:17:00,3
2017-05-22 16:17:01,5
2017-05-22 16:17:02,6
2017-05-22 16:27:02,1
2017-05-22 16:37:01,1
2017-05-22 16:37:02,2
2017-05-22 16:47:01,1
2017-05-22 16:47:02,2
2017-05-22 17:17:01,1
2017-05-22 17:27:01,1
2017-05-22 17:42:01,1
2017-05-22 17:47:01,2
2017-05-22 17:47:02,3
2017-05-22 18:07:00,1
2017-05-22 18:12:01,1
2017-05-22 18:12:02,2
2017-05-22 18:52:00,1
2017-05-22 19:02:00,1
2017-05-22 19:02:01,3
2017-05-22 19:07:02,1
2017-05-22 19:32:01,1
2017-05-22 19:37:02,2
2017-05-22 20:07:00,1
2017-05-22 20:07:01,2
2017-05-22 20:57:01,1
2017-05-22 21:57:01,1
2017-05-22 23:42:01,1
2017-05-23 02:27:00,1
2017-05-23 03:12:01,1
2017-05-23 03:47:00,1
2017-05-23 04:07:01,2
2017-05-23 04:37:00,1
2017-05-23 04:47:01,1
2017-05-23 05:17:01,1
2017-05-23 05:17:03,4
2017-05-23 05:37:01,2
2017-05-23 05:41:00,1
2017-05-23 05:43:03,1
2017-05-23 05:52:01,1
2017-05-23 06:02:00,1
2017-05-23 06:02:01,4
2017-05-23 06:07:00,1
2017-05-23 06:07:01,2
2017-05-23 06:17:00,1
2017-05-23 06:17:01,3
2017-05-23 06:22:00,1
2017-05-23 06:27:01,1
2017-05-23 06:27:02,3
2017-05-23 06:31:00,1
2017-05-23 06:32:00,2
2017-05-23 06:37:00,1
2017-05-23 06:37:01,2
2017-05-23 06:37:02,5
2017-05-23 06:41:01,2
2017-05-23 06:41:02,3
2017-05-23 06:42:01,4
2017-05-23 06:42:03,5
2017-05-23 06:57:00,1
2017-05-23 06:57:02,2
2017-05-23 07:12:02,3
2017-05-23 07:17:01,1
2017-05-23 07:17:02,2
2017-05-23 07:17:03,3
2017-05-23 07:21:02,1
2017-05-23 07:22:00,2
2017-05-23 07:22:01,4
2017-05-23 07:22:02,5
2017-05-23 07:27:00,1
2017-05-23 07:32:01,1
2017-05-23 07:36:02,1
2017-05-23 07:37:00,2
2017-05-23 07:52:02,1
2017-05-23 07:57:02,1
2017-05-23 07:57:03,2
2017-05-23 08:02:01,1
2017-05-23 08:07:01,1
2017-05-23 08:22:00,1
2017-05-23 08:32:00,2
2017-05-23 08:37:00,1
2017-05-23 08:47:01,2
2017-05-23 08:47:02,3
2017-05-23 08:52:01,1
2017-05-23 08:57:02,1
2017-05-23 09:02:02,1
2017-05-23 09:17:00,1
2017-05-23 09:27:01,2
2017-05-23 09:37:01,1
2017-05-23 09:37:02,2
2017-05-23 09:42:00,1
2017-05-23 09:42:02,2
2017-05-23 09:52:02,1
2017-05-23 09:57:02,1
2017-05-23 10:02:01,1
2017-05-23 10:07:01,1
2017-05-23 10:07:02,2
2017-05-23 10:17:03,2
2017-05-23 10:27:00,1
2017-05-23 10:27:01,2
2017-05-23 10:47:00,1
2017-05-23 10:47:01,2
2017-05-23 10:56:01,2
2017-05-23 11:17:01,1
2017-05-23 11:22:00,1
2017-05-23 11:22:01,2
2017-05-23 11:22:02,5
2017-05-23 11:32:01,3
2017-05-23 11:32:02,4
2017-05-23 11:46:00,2
2017-05-23 11:46:01,3
2017-05-23 11:47:01,4
2017-05-23 11:52:02,2
2017-05-23 11:56:01,1
2017-05-23 11:57:01,2
2017-05-23 12:02:00,1
2017-05-23 12:02:01,2
2017-05-23 12:22:00,1
2017-05-23 12:22:01,3
2017-05-23 12:37:02,1
2017-05-23 12:42:01,1
2017-05-23 12:47:01,1
2017-05-23 12:57:00,2
2017-05-23 12:57:01,3
2017-05-23 13:02:00,1
2017-05-23 13:07:00,1
2017-05-23 13:07:01,3
2017-05-23 13:17:00,3
2017-05-23 13:17:01,4
2017-05-23 13:26:01,2
2017-05-23 13:27:00,3
2017-05-23 13:27:01,5
2017-05-23 13:27:02,6
2017-05-23 13:31:01,1
2017-05-23 13:37:01,1
2017-05-23 13:57:01,1
2017-05-23 14:17:00,1
2017-05-23 14:22:00,1
2017-05-23 14:22:01,2
2017-05-23 14:22:02,4
2017-05-23 14:27:00,1
2017-05-23 14:27:02,2
2017-05-23 14:32:00,2
2017-05-23 14:37:00,2
2017-05-23 14:37:02,3
2017-05-23 14:42:02,2
2017-05-23 14:52:02,1
2017-05-23 14:57:01,1
2017-05-23 15:02:00,1
2017-05-23 15:02:02,3
2017-05-23 15:02:03,5
2017-05-23 15:07:00,1
2017-05-23 15:12:00,1
2017-05-23 15:27:02,1
2017-05-23 15:31:03,1
2017-05-23 15:41:01,1
2017-05-23 15:42:01,2
2017-05-23 15:52:01,1
2017-05-23 15:56:00,1
2017-05-23 15:56:01,2
2017-05-23 15:57:01,4
2017-05-23 16:12:01,2
2017-05-23 16:32:00,2
2017-05-23 16:32:01,4
2017-05-23 16:42:01,1
2017-05-23 17:02:00,1
2017-05-23 17:17:00,1
2017-05-23 17:17:01,2
2017-05-23 17:22:00,1
2017-05-23 17:22:01,2
2017-05-23 17:32:01,1
2017-05-23 17:47:00,1
2017-05-23 17:47:01,3
2017-05-23 18:07:00,1
2017-05-23 18:17:00,2
2017-05-23 18:17:01,3
2017-05-23 18:27:01,2
2017-05-23 18:37:01,1
2017-05-23 18:57:01,2
2017-05-23 19:37:01,1
2017-05-23 21:12:00,1
2017-05-23 21:51:00,1
2017-05-23 22:02:01,1
2017-05-23 22:06:01,1
2017-05-23 22:07:00,2
2017-05-23 22:32:01,1
2017-05-24 00:02:00,1
2017-05-24 00:07:01,1
2017-05-24 01:12:01,1
2017-05-24 01:32:01,2
2017-05-24 02:32:01,1
2017-05-24 04:02:00,2
2017-05-24 04:17:01,2
2017-05-24 04:22:01,1
2017-05-24 04:32:01,1
2017-05-24 05:12:01,3
2017-05-24 05:16:00,1
2017-05-24 05:17:01,2
2017-05-24 05:17:02,4
2017-05-24 05:22:02,1
2017-05-24 05:26:00,1
2017-05-24 05:27:01,2
2017-05-24 05:36:03,2
2017-05-24 05:52:02,1
2017-05-24 05:56:02,1
2017-05-24 05:57:02,2
2017-05-24 06:17:00,1
2017-05-24 06:27:01,1
2017-05-24 06:37:00,1
2017-05-24 06:37:01,2
2017-05-24 06:47:00,1
2017-05-24 06:47:01,2
2017-05-24 06:47:02,3
2017-05-24 07:02:00,1
2017-05-24 07:07:01,1
2017-05-24 07:07:02,3
2017-05-24 07:17:01,1
2017-05-24 07:22:00,2
2017-05-24 07:27:01,1
2017-05-24 07:27:02,3
2017-05-24 07:32:01,1
2017-05-24 07:37:00,1
2017-05-24 07:41:02,3
2017-05-24 07:43:41,1
2017-05-24 07:57:00,1
2017-05-24 07:57:01,2
2017-05-24 07:57:02,3
2017-05-24 08:07:01,1
2017-05-24 08:07:02,2
2017-05-24 08:12:00,1
2017-05-24 08:27:01,1
2017-05-24 08:41:01,1
2017-05-24 08:42:00,2
2017-05-24 08:47:01,1
2017-05-24 08:52:01,1
2017-05-24 08:52:02,2
2017-05-24 09:02:01,1
2017-05-24 09:02:02,4
2017-05-24 09:07:01,1
2017-05-24 09:17:01,1
2017-05-24 09:27:00,1
2017-05-24 09:32:00,1
2017-05-24 09:37:00,1
2017-05-24 09:37:02,2
2017-05-24 09:41:01,1
2017-05-24 09:41:02,2
2017-05-24 09:47:02,2
2017-05-24 09:52:00,1
2017-05-24 09:52:01,2
2017-05-24 10:02:01,2
2017-05-24 10:02:02,3
2017-05-24 10:27:01,1
2017-05-24 10:37:00,1
2017-05-24 10:42:01,1
2017-05-24 10:42:02,2
2017-05-24 10:46:01,1
2017-05-24 10:47:00,3
2017-05-24 10:47:01,4
2017-05-24 10:57:01,1
2017-05-24 11:02:01,2
2017-05-24 11:02:02,3
2017-05-24 11:07:00,1
2017-05-24 11:07:01,4
2017-05-24 11:07:02,5
2017-05-24 11:12:02,2
2017-05-24 11:22:01,1
2017-05-24 11:27:01,1
2017-05-24 11:27:03,2
2017-05-24 11:42:01,2
2017-05-24 11:47:02,1
2017-05-24 11:56:00,1
2017-05-24 11:57:00,2
2017-05-24 12:07:01,1
2017-05-24 12:17:01,3
2017-05-24 12:22:00,1
2017-05-24 12:22:01,2
2017-05-24 12:27:00,1
2017-05-24 12:32:01,1
2017-05-24 12:37:01,1
2017-05-24 12:52:01,1
2017-05-24 13:07:00,1
2017-05-24 13:32:02,1
2017-05-24 13:37:01,1
2017-05-24 13:46:01,1
2017-05-24 13:47:01,2
2017-05-24 13:47:02,3
2017-05-24 13:47:03,5
2017-05-24 13:47:04,6
2017-05-24 13:51:01,3
2017-05-24 13:52:00,5
2017-05-24 13:52:01,7
2017-05-24 13:57:00,2
2017-05-24 14:02:01,1
2017-05-24 14:02:02,2
2017-05-24 14:07:01,1
2017-05-24 14:12:00,2
2017-05-24 14:12:01,3
2017-05-24 14:12:02,5
2017-05-24 14:17:01,3
2017-05-24 14:22:01,1
2017-05-24 14:22:02,2
2017-05-24 14:22:03,3
2017-05-24 14:26:05,3
2017-05-24 14:26:07,4
2017-05-24 14:36:01,1
2017-05-24 14:41:01,1
2017-05-24 14:46:03,1
2017-05-24 14:47:01,2
2017-05-24 14:52:02,2
2017-05-24 14:57:01,2
2017-05-24 15:02:00,1
2017-05-24 15:02:01,3
2017-05-24 15:02:02,4
2017-05-24 15:17:01,1
2017-05-24 15:32:01,1
2017-05-24 15:37:00,1
2017-05-24 15:37:01,2
2017-05-24 15:47:02,1
2017-05-24 15:52:00,1
2017-05-24 16:07:00,1
2017-05-24 16:22:01,2
2017-05-24 16:27:01,1
2017-05-24 16:32:02,1
2017-05-24 17:27:00,1
2017-05-24 17:27:01,4
2017-05-24 17:32:01,1
2017-05-24 18:02:01,2
2017-05-24 18:06:00,1
2017-05-24 18:06:01,2
2017-05-24 18:16:16,1
2017-05-24 18:16:17,2
2017-05-24 18:16:18,3
2017-05-24 18:22:01,3
2017-05-24 18:27:01,1
2017-05-24 18:42:01,2
2017-05-24 18:46:00,2
2017-05-24 18:46:01,3
2017-05-24 18:57:01,1
2017-05-24 19:02:02,1
2017-05-24 19:02:03,2
2017-05-24 19:22:01,1
2017-05-24 19:22:02,3
2017-05-24 19:27:00,2
2017-05-24 19:42:00,2
2017-05-24 19:42:01,3
2017-05-24 19:46:22,1
2017-05-24 20:02:00,1
2017-05-24 20:02:02,2
2017-05-24 20:11:01,1
2017-05-24 20:12:01,2
2017-05-24 20:37:01,2
2017-05-24 20:52:01,3
2017-05-24 20:56:00,1
2017-05-24 21:57:01,1
2017-05-24 22:57:01,1
2017-05-25 00:27:01,2
2017-05-25 00:52:00,1
2017-05-25 00:57:00,1
2017-05-25 00:57:01,2
2017-05-25 01:27:01,1
2017-05-25 03:37:01,2
2017-05-25 04:22:01,2
2017-05-25 04:37:00,1
2017-05-25 04:41:00,1
2017-05-25 04:51:01,1
2017-05-25 04:57:01,1
2017-05-25 05:07:01,1
2017-05-25 05:12:00,2
2017-05-25 05:22:01,1
2017-05-25 05:32:01,2
2017-05-25 05:46:01,1
2017-05-25 05:46:02,2
2017-05-25 05:52:01,1
2017-05-25 05:52:02,5
2017-05-25 06:06:01,1
2017-05-25 06:07:01,2
2017-05-25 06:12:02,1
2017-05-25 06:22:01,2
2017-05-25 06:27:02,1
2017-05-25 06:37:00,2
2017-05-25 06:37:01,3
2017-05-25 06:42:01,2
2017-05-25 06:57:01,1
2017-05-25 07:07:00,1
2017-05-25 07:07:01,2
2017-05-25 07:11:02,1
2017-05-25 07:12:00,2
2017-05-25 07:12:01,3
2017-05-25 07:17:00,2
2017-05-25 07:17:01,4
2017-05-25 07:17:02,5
2017-05-25 07:22:00,3
2017-05-25 07:32:01,1
2017-05-25 07:37:02,1
2017-05-25 07:47:01,3
2017-05-25 07:52:00,2
2017-05-25 08:02:02,3
2017-05-25 08:07:01,2
2017-05-25 08:07:02,4
2017-05-25 08:11:00,2
2017-05-25 08:12:01,1
2017-05-25 08:12:03,2
2017-05-25 08:21:02,1
2017-05-25 08:22:01,3
2017-05-25 08:22:02,5
2017-05-25 08:27:00,1
2017-05-25 08:27:01,2
2017-05-25 08:37:00,1
2017-05-25 08:37:01,2
2017-05-25 08:42:01,2
2017-05-25 08:42:02,3
2017-05-25 08:47:01,1
2017-05-25 08:52:00,1
2017-05-25 08:52:01,2
2017-05-25 08:52:03,3
2017-05-25 09:11:02,1
2017-05-25 09:17:00,3
2017-05-25 09:22:01,1
2017-05-25 09:31:22,2
2017-05-25 09:47:00,2
2017-05-25 09:47:01,3
2017-05-25 09:52:00,1
2017-05-25 09:52:01,2
2017-05-25 09:57:00,1
2017-05-25 10:01:35,1
2017-05-25 10:01:36,2
2017-05-25 10:07:01,1
2017-05-25 10:07:02,2
2017-05-25 10:12:01,1
2017-05-25 10:22:00,1
2017-05-25 10:27:01,1
2017-05-25 10:27:02,2
2017-05-25 10:37:02,1
2017-05-25 10:42:01,2
2017-05-25 10:47:00,1
2017-05-25 10:47:01,2
2017-05-25 10:47:02,4
2017-05-25 10:57:01,1
2017-05-25 11:02:01,2
2017-05-25 11:02:02,3
2017-05-25 11:11:01,1
2017-05-25 11:12:00,2
2017-05-25 11:17:01,1
2017-05-25 11:17:02,2
2017-05-25 11:22:00,1
2017-05-25 11:32:01,1
2017-05-25 11:37:00,1
2017-05-25 11:37:02,2
2017-05-25 11:41:01,2
2017-05-25 11:41:02,3
2017-05-25 11:42:01,5
2017-05-25 11:47:01,1
2017-05-25 11:47:02,2
2017-05-25 11:52:02,2
2017-05-25 11:57:02,3
2017-05-25 12:02:02,1
2017-05-25 12:02:03,3
2017-05-25 12:02:04,4
2017-05-25 12:06:01,1
2017-05-25 12:07:00,1
2017-05-25 12:07:01,2
2017-05-25 12:27:01,1
2017-05-25 12:27:02,4
2017-05-25 12:27:03,5
2017-05-25 12:32:00,1
2017-05-25 12:32:01,2
2017-05-25 12:52:00,1
2017-05-25 13:02:01,1
2017-05-25 13:11:01,1
2017-05-25 13:12:00,2
2017-05-25 13:17:01,1
2017-05-25 13:17:02,3
2017-05-25 13:22:02,1
2017-05-25 13:41:03,1
2017-05-25 13:42:00,2
2017-05-25 13:42:01,3
2017-05-25 13:42:02,5
2017-05-25 14:02:00,1
2017-05-25 14:07:00,2
2017-05-25 14:12:01,1
2017-05-25 14:17:01,1
2017-05-25 14:21:01,1
2017-05-25 14:22:01,2
2017-05-25 14:22:02,3
2017-05-25 14:27:00,2
2017-05-25 14:27:02,3
2017-05-25 14:37:01,1
2017-05-25 14:42:01,2
2017-05-25 14:52:01,3
2017-05-25 14:52:02,4
2017-05-25 14:57:00,1
2017-05-25 15:02:01,1
2017-05-25 15:02:02,2
2017-05-25 15:07:01,1
2017-05-25 15:11:00,1
2017-05-25 15:11:01,2
2017-05-25 15:12:01,4
2017-05-25 15:12:02,5
2017-05-25 15:22:36,1
2017-05-25 15:46:01,1
2017-05-25 15:47:00,2
2017-05-25 15:47:02,3
2017-05-25 15:52:01,1
2017-05-25 15:52:02,2
2017-05-25 15:57:00,1
2017-05-25 15:57:01,2
2017-05-25 16:02:02,1
2017-05-25 16:11:00,1
2017-05-25 16:11:01,4
2017-05-25 16:17:01,1
2017-05-25 16:17:02,5
2017-05-25 16:27:01,3
2017-05-25 16:27:02,4
2017-05-25 16:32:00,1
2017-05-25 16:32:01,3
2017-05-25 16:37:02,1
2017-05-25 16:47:02,1
2017-05-25 17:02:01,1
2017-05-25 17:02:02,2
2017-05-25 17:06:02,1
2017-05-25 17:07:01,3
2017-05-25 17:17:00,1
2017-05-25 17:32:01,1
2017-05-25 17:37:01,2
2017-05-25 17:56:00,1
2017-05-25 17:57:00,3
2017-05-25 18:02:01,2
2017-05-25 18:02:02,3
2017-05-25 18:02:03,4
2017-05-25 18:07:01,2
2017-05-25 18:12:00,1
2017-05-25 18:12:01,2
2017-05-25 18:52:01,1
2017-05-25 18:57:01,1
2017-05-25 19:02:01,1
2017-05-25 19:12:02,1
2017-05-25 19:22:01,1
2017-05-25 19:52:01,1
2017-05-25 19:57:01,1
2017-05-25 20:02:01,1
2017-05-25 20:12:03,1
2017-05-25 20:17:00,1
2017-05-25 20:17:01,3
2017-05-25 20:22:01,1
2017-05-25 20:42:01,1
2017-05-25 20:47:00,1
2017-05-25 20:57:00,2
2017-05-25 21:22:00,1
2017-05-25 21:36:01,1
2017-05-25 21:37:01,2
2017-05-25 21:57:01,1
2017-05-25 22:07:00,1
2017-05-25 22:27:00,1
2017-05-25 23:20:02,2
2017-05-25 23:27:02,1
2017-05-26 02:07:00,2
2017-05-26 02:12:00,1
2017-05-26 03:57:00,2
2017-05-26 04:22:01,1
2017-05-26 04:32:01,1
2017-05-26 04:37:00,1
2017-05-26 05:02:01,1
2017-05-26 05:17:00,1
2017-05-26 05:27:01,1
2017-05-26 05:42:00,1
2017-05-26 05:57:01,2
2017-05-26 06:07:00,1
2017-05-26 06:12:01,1
2017-05-26 06:12:03,2
2017-05-26 06:22:01,1
2017-05-26 06:27:00,1
2017-05-26 06:27:01,3
2017-05-26 06:42:01,4
2017-05-26 06:47:01,3
2017-05-26 06:47:02,5
2017-05-26 06:52:00,2
2017-05-26 06:57:01,2
2017-05-26 06:57:03,3
2017-05-26 07:02:01,1
2017-05-26 07:12:00,1
2017-05-26 07:12:01,2
2017-05-26 07:22:01,1
2017-05-26 07:27:00,1
2017-05-26 07:32:01,1
2017-05-26 07:32:02,2
2017-05-26 07:42:01,1
2017-05-26 07:47:00,1
2017-05-26 07:52:00,1
2017-05-26 07:57:01,1
2017-05-26 08:11:00,1
2017-05-26 08:12:02,2
2017-05-26 08:17:01,1
2017-05-26 08:22:02,1
2017-05-26 08:27:01,2
2017-05-26 08:27:02,3
2017-05-26 08:32:01,1
2017-05-26 08:57:01,1
2017-05-26 09:02:01,1
2017-05-26 09:07:00,1
2017-05-26 09:07:02,2
2017-05-26 09:12:00,1
2017-05-26 09:17:01,1
2017-05-26 09:27:01,2
2017-05-26 09:32:01,2
2017-05-26 09:37:02,1
2017-05-26 09:47:01,2
2017-05-26 09:51:01,1
2017-05-26 09:52:00,3
2017-05-26 09:57:01,1
2017-05-26 10:07:01,1
2017-05-26 10:12:02,1
2017-05-26 10:17:02,1
2017-05-26 10:27:01,1
2017-05-26 10:27:02,2
2017-05-26 10:27:03,5
2017-05-26 10:32:01,1
2017-05-26 10:37:00,2
2017-05-26 10:37:02,3
2017-05-26 10:52:00,1
2017-05-26 11:07:01,2
2017-05-26 11:12:02,1
2017-05-26 11:27:02,1
2017-05-26 11:37:00,1
2017-05-26 11:42:02,1
2017-05-26 11:57:00,1
2017-05-26 12:12:02,1
2017-05-26 12:22:01,2
2017-05-26 12:32:00,1
2017-05-26 12:42:01,2
2017-05-26 12:52:01,3
2017-05-26 13:02:01,1
2017-05-26 13:02:02,3
2017-05-26 13:07:00,1
2017-05-26 13:12:01,3
2017-05-26 13:17:03,1
2017-05-26 13:32:00,1
2017-05-26 13:32:02,3
2017-05-26 13:37:01,1
2017-05-26 13:37:02,2
2017-05-26 13:47:01,2
2017-05-26 13:47:02,3
2017-05-26 13:52:01,1
2017-05-26 13:57:01,1
2017-05-26 13:57:02,2
2017-05-26 14:02:01,2
2017-05-26 14:02:03,3
2017-05-26 14:07:02,1
2017-05-26 14:12:01,2
2017-05-26 14:17:00,1
2017-05-26 14:17:01,2
2017-05-26 14:27:02,3
2017-05-26 14:37:01,2
2017-05-26 14:42:02,3
2017-05-26 14:47:00,1
2017-05-26 14:47:01,2
2017-05-26 14:47:02,3
2017-05-26 14:47:03,5
2017-05-26 14:52:00,1
2017-05-26 14:52:01,2
2017-05-26 14:52:02,3
2017-05-26 14:57:00,2
2017-05-26 15:12:01,1
2017-05-26 15:17:01,1
2017-05-26 15:27:01,1
2017-05-26 16:02:01,1
2017-05-26 16:12:01,3
2017-05-26 16:12:02,4
2017-05-26 16:17:00,1
2017-05-26 16:27:01,1
2017-05-26 17:12:01,2
2017-05-26 17:27:02,1
2017-05-26 17:42:01,1
2017-05-26 17:51:25,1
2017-05-26 17:51:26,2
2017-05-26 18:32:00,2
2017-05-26 18:36:01,1
2017-05-26 18:51:42,2
2017-05-26 18:57:01,1
2017-05-26 19:01:00,1
2017-05-26 19:07:00,1
2017-05-26 19:07:01,2
2017-05-26 19:17:01,1
2017-05-26 19:17:03,2
2017-05-26 19:42:02,1
2017-05-26 20:07:00,1
2017-05-26 20:17:00,1
2017-05-26 20:17:01,2
2017-05-26 20:22:01,1
2017-05-26 20:22:02,2
2017-05-26 20:57:01,1
2017-05-26 21:02:00,1
2017-05-26 21:47:01,1
2017-05-26 22:42:02,1
2017-05-26 22:46:01,1
2017-05-26 22:47:00,5
2017-05-26 23:02:00,2
2017-05-26 23:43:00,1
2017-05-26 23:47:00,1
2017-05-26 23:53:00,2
2017-05-26 23:53:02,3
2017-05-27 00:07:00,1
2017-05-27 00:32:01,1
2017-05-27 02:22:01,2
2017-05-27 02:32:00,2
2017-05-27 03:52:01,1
2017-05-27 04:17:01,2
2017-05-27 04:37:01,1
2017-05-27 05:22:01,1
2017-05-27 05:37:01,1
2017-05-27 05:37:02,2
2017-05-27 06:22:01,2
2017-05-27 06:22:02,3
2017-05-27 06:52:00,1
2017-05-27 06:57:01,1
2017-05-27 07:27:00,1
2017-05-27 07:27:01,3
2017-05-27 07:27:02,4
2017-05-27 07:31:01,1
2017-05-27 07:42:01,1
2017-05-27 07:47:01,2
2017-05-27 07:47:02,3
2017-05-27 08:01:01,1
2017-05-27 08:17:22,1
2017-05-27 08:47:01,1
2017-05-27 08:57:00,1
2017-05-27 09:07:36,1
2017-05-27 09:27:01,1
2017-05-27 09:32:00,1
2017-05-27 09:47:00,1
2017-05-27 09:52:00,1
2017-05-27 10:02:00,1
2017-05-27 10:12:00,1
2017-05-27 10:17:01,1
2017-05-27 10:22:02,2
2017-05-27 10:27:01,1
2017-05-27 10:37:02,1
2017-05-27 10:42:00,1
2017-05-27 11:07:00,3
2017-05-27 11:17:01,2
2017-05-27 11:17:02,3
2017-05-27 11:27:01,2
2017-05-27 11:32:01,1
2017-05-27 11:46:01,1
2017-05-27 11:47:02,2
2017-05-27 12:02:01,1
2017-05-27 12:12:01,1
2017-05-27 12:12:02,2
2017-05-27 12:17:02,1
2017-05-27 12:27:00,1
2017-05-27 12:32:00,1
2017-05-27 12:37:01,1
2017-05-27 12:47:01,1
2017-05-27 13:32:00,2
2017-05-27 13:37:00,2
2017-05-27 13:37:01,3
2017-05-27 13:57:01,1
2017-05-27 14:02:00,1
2017-05-27 14:02:01,2
2017-05-27 14:12:01,1
2017-05-27 14:17:00,1
2017-05-27 14:27:00,1
2017-05-27 14:27:01,2
2017-05-27 14:32:01,1
2017-05-27 14:57:01,2
2017-05-27 15:02:01,1
2017-05-27 15:38:01,1
2017-05-27 15:42:01,1
2017-05-27 15:47:00,1
2017-05-27 16:22:01,1
